route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
87005,0,87005H0-2108,Wissenschaftsstadt,0,"",87005H0-0809
87005,3,87005R3-0802,Ludwigsfeld,1,"",87005R3-1931
87005,3,87005H3-1706,Wissenschaftsstadt,0,"",87005H2-1558
87005,2,87005H2-1508,Wissenschaftsstadt,0,"",87005H0-0809
87005,0,87005R0-1157,Wiley,1,"",87005R2-1233
87005,0,87005H0-1824,Wissenschaftsstadt,0,"",87005H2-1558
87005,2,87005H2-1936,Wissenschaftsstadt,0,"",87005H2-1558
87005,2,87005H2-1051,Wissenschaftsstadt,0,"",87005H0-0809
87005,2,87005R2-2030,Wiley,1,"",87005R2-0630
87005,2,87005H2-1818,Wissenschaftsstadt,0,"",87005H2-1558
87005,0,87005R0-1547,Ludwigsfeld,1,"",87005R3-1931
87005,2,87005R2-1625,Ludwigsfeld,1,"",87005R3-1931
87005,0,87005H0-1804,Wissenschaftsstadt,0,"",87005H2-1558
87005,2,87005R2-2031,Ludwigsfeld,1,"",87005R3-1931
87005,0,87005R0-0957,Wiley,1,"",87005R2-1233
87005,2,87005H2-0610,Wissenschaftsstadt,0,"",87005H0-2408
87005,2,87005H2-1328,Wissenschaftsstadt,0,"",87005H0-0809
87005,3,87005R3-1531,Ludwigsfeld,1,"",87005R3-1931
87005,2,87005H2-1838,Wissenschaftsstadt,0,"",87005H2-1558
87005,2,87005H2-1528,Wissenschaftsstadt,0,"",87005H0-0809
87005,0,87005R0-1137,Wiley,1,"",87005R2-1233
87005,0,87005R0-1557,Wiley,1,"",87005R2-1233
87005,0,87005H0-1308,Wissenschaftsstadt,0,"",87005H0-0809
87005,2,87005R2-0630,Wiley,1,"",87005R2-0630
87005,3,87005R3-1548,Wiley,1,"",87005R2-1233
87005,3,87005R3-2110,Wiley,1,"",87005R2-0630
87005,0,87005R0-2300,Wiley,1,"",87005R2-0630
87005,2,87005R2-1337,Wiley,1,"",87005R2-1233
87005,0,87005R0-2330,Wiley,1,"",87005R2-0630
87005,2,87005R2-1317,Wiley,1,"",87005R2-1233
87005,2,87005H2-0538,Wissenschaftsstadt,0,"",87005H0-2408
87005,2,87005H2-0836,Wissenschaftsstadt,0,"",87005H2-1558
87005,0,87005H0-0719,Wissenschaftsstadt,0,"",87005H2-1558
87005,3,87005H3-0610,Wissenschaftsstadt,0,"",87005H0-2408
87005,3,87005R3-2330,Wiley,1,"",87005R2-0630
87005,2,87005R2-1357,Wiley,1,"",87005R2-1233
87005,2,87005R2-1725,Ludwigsfeld,1,"",87005R3-1931
87005,3,87005H3-1336,Wissenschaftsstadt,0,"",87005H2-1558
87005,3,87005H3-1040,Wissenschaftsstadt,0,"",87005H0-2408
87005,3,87005H3-2342,Wissenschaftsstadt,0,"",87005H0-2408
87005,2,87005R2-0758,Ludwigsfeld,1,"",87005R3-1931
87005,0,87005H0-1546,Wissenschaftsstadt,0,"",87005H2-1558
87005,3,87005H3-2038,Wissenschaftsstadt,0,"",87005H0-2408
87005,3,87005H3-0638,Wissenschaftsstadt,0,"",87005H0-0809
87005,0,87005R0-1607,Ludwigsfeld,1,"",87005R3-1931
87005,0,87005R0-1145,Ludwigsfeld,1,"",87005R3-1931
87005,2,87005R2-0831,Ludwigsfeld,1,"",87005R3-1931
87005,0,87005R0-1125,Ludwigsfeld,1,"",87005R3-1931
87005,0,87005R0-1757,Wiley,1,"",87005R2-1233
87005,2,87005H2-1918,Wissenschaftsstadt,0,"",87005H0-0809
87005,0,87005R0-1237,Wiley,1,"",87005R2-1233
87005,0,87005R0-0945,Ludwigsfeld,1,"",87005R3-1931
87005,3,87005H3-0740,Wissenschaftsstadt,0,"",87005H0-2408
87005,2,87005R2-1345,Ludwigsfeld,1,"",87005R3-1931
87005,0,87005H0-2310,Wissenschaftsstadt,0,"",87005H0-2408
87005,Fa,87005H0-2340,Wissenschaftsstadt,0,"",87005H0-0809
87005,3,87005R3-2102,Ludwigsfeld,1,"",87005R3-1931
87005,0,87005H0-0908,Wissenschaftsstadt,0,"",87005H0-0809
87005,2,87005R2-2232,Ludwigsfeld,1,"",87005R3-1931
87005,0,87005H0-1408,Wissenschaftsstadt,0,"",87005H0-0809
87005,2,87005R2-1405,Ludwigsfeld,1,"",87005R3-1931
87005,0,87005R0-2102,Ludwigsfeld,1,"",87005R3-1931
87005,0,87005R0-1205,Ludwigsfeld,1,"",87005R3-1931
87005,3,87005R3-1818,Wiley,1,"",87005R2-1233
87005,0,87005R0-0857,Wiley,1,"",87005R2-1233
87005,3,87005R3-1418,Wiley,1,"",87005R2-1233
87005,3,87005H3-2025,Wissenschaftsstadt,0,"",87005H0-0809
87005,3,87005R3-2132,Ludwigsfeld,1,"",87005R3-1931
87005,3,87005R3-1731,Ludwigsfeld,1,"",87005R3-1931
87005,0,87005H0-1428,Wissenschaftsstadt,0,"",87005H0-0809
87005,0,87005R0-0817,Wiley,1,"",87005R2-1233
87005,2,87005H2-1206,Wissenschaftsstadt,0,"",87005H2-1558
87005,0,87005H0-1514,Wissenschaftsstadt,0,"",87005H0-0809
87005,3,87005H3-2006,Wissenschaftsstadt,0,"",87005H2-1558
87005,0,87005R0-0757,Wiley,1,"",87005R2-1233
87005,0,87005R0-1225,Ludwigsfeld,1,"",87005R3-1931
87005,0,87005R0-1948,Wiley,1,"",87005R2-1233
87005,0,87005H0-2408,Wissenschaftsstadt,0,"",87005H0-2408
87005,2,87005H2-1828,Wissenschaftsstadt,0,"",87005H0-0809
87005,2,87005H2-1518,Wissenschaftsstadt,0,"",87005H2-1558
87005,0,87005H0-1554,Wissenschaftsstadt,0,"",87005H0-0809
87005,3,87005R3-2130,Wiley,1,"",87005R2-0630
87005,0,87005H0-1814,Wissenschaftsstadt,0,"",87005H0-0809
87005,2,87005R2-1931,Ludwigsfeld,1,"",87005R3-1931
87005,3,87005R3-2202,Ludwigsfeld,1,"",87005R3-1931
87005,3,87005H3-1651,Wissenschaftsstadt,0,"",87005H0-0809
87005,0,87005R0-2129,Sonnenfeld,1,"",87005R0-2442
87005,3,87005H3-2110,Wissenschaftsstadt,0,"",87005H0-2408
87005,2,87005R2-0931,Ludwigsfeld,1,"",87005R3-1931
87005,0,87005H0-0551,Wissenschaftsstadt,0,"",87005H2-1558
87005,0,87005R0-1245,Ludwigsfeld,1,"",87005R3-1931
87005,3,87005R3-0700,Wiley,1,"",87005R2-0630
87005,3,87005H3-1451,Wissenschaftsstadt,0,"",87005H0-0809
87005,2,87005R2-2230,Wiley,1,"",87005R2-0630
87005,0,87005H0-2342,Wissenschaftsstadt,0,"",87005H0-2408
87005,0,87005H0-0651,Wissenschaftsstadt,0,"",87005H2-1558
87005,3,87005H3-1551,Wissenschaftsstadt,0,"",87005H0-0809
87005,3,87005H3-1351,Wissenschaftsstadt,0,"",87005H0-0809
87005,3,87005R3-1110,Wiley,1,"",87005R3-1110
87005,0,87005H0-0709,Wissenschaftsstadt,0,"",87005H0-0809
87005,3,87005R3-0800,Wiley,1,"",87005R2-0630
87005,0,87005H0-2208,Wissenschaftsstadt,0,"",87005H0-0809
87005,3,87005R3-2400,Wiley,1,"",87005R2-0630
87005,2,87005H2-1244,Wissenschaftsstadt,0,"",87005H2-1558
87005,3,87005H3-2023,Wissenschaftsstadt,0,"",87005H0-1918
87005,0,87005R0-0805,Ludwigsfeld,1,"",87005R3-1931
87005,0,87005R0-1905,Ludwigsfeld,1,"",87005R3-1931
87005,3,87005H3-0940,Wissenschaftsstadt,0,"",87005H0-2408
87005,2,87005H2-0508,Wissenschaftsstadt,0,"",87005H0-2408
87005,0,87005R0-0745,Ludwigsfeld,1,"",87005R3-1931
87005,0,87005H0-0435,Wissenschaftsstadt,0,"",87005H0-0809
87005,0,87005H0-2406,Wissenschaftsstadt,0,"",87005H2-2406
87005,2,87005R2-0901,Ludwigsfeld,1,"",87005R3-1931
87005,3,87005R3-2200,Wiley,1,"",87005R2-0630
87005,3,87005H3-0840,Wissenschaftsstadt,0,"",87005H0-2408
87005,0,87005R0-1037,Wiley,1,"",87005R2-1233
87005,2,87005H2-0710,Wissenschaftsstadt,0,"",87005H0-2408
87005,0,87005H0-0621,Wissenschaftsstadt,0,"",87005H2-1558
87005,0,87005R0-1747,Ludwigsfeld,1,"",87005R3-1931
87005,2,87005H2-1106,Wissenschaftsstadt,0,"",87005H2-1558
87005,3,87005H3-1108,Wissenschaftsstadt,0,"",87005H0-0809
87005,0,87005H0-1018,Wissenschaftsstadt,0,"",87005H2-1558
87005,2,87005H2-0906,Wissenschaftsstadt,0,"",87005H2-1558
87005,3,87005H3-0508,Wissenschaftsstadt,0,"",87005H0-2408
87005,3,87005R3-2402,Ludwigsfeld,1,"",87005R3-1931
87005,2,87005R2-2503,Sonnenfeld,1,"",87005R0-2442
87005,3,87005H3-1921,Wissenschaftsstadt,0,"",87005H0-0809
87005,0,87005H0-1424,Wissenschaftsstadt,0,"",87005H2-1558
87005,0,87005R0-1025,Ludwigsfeld,1,"",87005R3-1931
87005,0,87005H0-0858,Wissenschaftsstadt,0,"",87005H2-1558
87005,2,87005H2-1221,Wissenschaftsstadt,0,"",87005H0-0809
87005,0,87005R0-1005,Ludwigsfeld,1,"",87005R3-1931
87005,3,87005R3-0730,Wiley,1,"",87005R2-0630
87005,3,87005H3-2140,Wissenschaftsstadt,0,"",87005H0-2408
87005,0,87005R0-1425,Ludwigsfeld,1,"",87005R3-1931
87005,3,87005R3-1140,Wiley,1,"",87005R3-1110
87005,2,87005R2-1757,Wiley,1,"",87005R2-1233
87005,2,87005R2-0918,Wiley,1,"",87005R2-1233
87005,2,87005H2-1136,Wissenschaftsstadt,0,"",87005H2-1558
87005,0,87005H0-1224,Wissenschaftsstadt,0,"",87005H2-1558
87005,0,87005R0-0640,Wiley,1,"",87005R0-0640
87005,3,87005R3-1618,Wiley,1,"",87005R2-1233
87005,0,87005H0-1524,Wissenschaftsstadt,0,"",87005H2-1558
87005,3,87005R3-1142,Ludwigsfeld,1,"",87005R3-1931
87005,0,87005H0-1214,Wissenschaftsstadt,0,"",87005H0-0809
87005,0,87005H0-2040,Wissenschaftsstadt,0,"",87005H0-2408
87005,2,87005R2-1717,Wiley,1,"",87005R2-1233
87005,0,87005H0-1328,Wissenschaftsstadt,0,"",87005H0-0809
87005,2,87005R2-1605,Ludwigsfeld,1,"",87005R3-1931
87005,2,87005H2-2238,Wissenschaftsstadt,0,"",87005H0-0809
87005,2,87005H2-1438,Wissenschaftsstadt,0,"",87005H2-1558
87005,3,87005H3-1836,Wissenschaftsstadt,0,"",87005H2-1558
87005,2,87005R2-1817,Wiley,1,"",87005R2-1233
87005,0,87005H0-1158,Wissenschaftsstadt,0,"",87005H2-1558
87005,2,87005H2-1428,Wissenschaftsstadt,0,"",87005H0-0809
87005,2,87005R2-0811,Ludwigsfeld,1,"",87005R3-1931
87005,3,87005H3-2210,Wissenschaftsstadt,0,"",87005H0-2408
87005,3,87005H3-1251,Wissenschaftsstadt,0,"",87005H0-0809
87005,2,87005R2-1745,Ludwigsfeld,1,"",87005R3-1931
87005,0,87005R0-0546,Ludwigsfeld,1,"",87005R3-1931
87005,2,87005H2-1448,Wissenschaftsstadt,0,"",87005H0-0809
87005,2,87005H2-1708,Wissenschaftsstadt,0,"",87005H0-0809
87005,0,87005H0-1148,Wissenschaftsstadt,0,"",87005H0-0809
87005,2,87005H2-1458,Wissenschaftsstadt,0,"",87005H2-1558
87005,2,87005H2-1718,Wissenschaftsstadt,0,"",87005H2-1558
87005,3,87005H3-1821,Wissenschaftsstadt,0,"",87005H0-0809
87005,0,87005H0-1936,Wissenschaftsstadt,0,"",87005H2-1558
87005,3,87005R3-0732,Ludwigsfeld,1,"",87005R3-1931
87005,2,87005R2-1705,Ludwigsfeld,1,"",87005R3-1931
87005,3,87005R3-0702,Ludwigsfeld,1,"",87005R3-1931
87005,3,87005H3-1221,Wissenschaftsstadt,0,"",87005H0-0809
87005,2,87005H2-1748,Wissenschaftsstadt,0,"",87005H0-0809
87005,2,87005R2-0810,Wiley,1,"",87005R3-1110
87005,2,87005H2-1758,Wissenschaftsstadt,0,"",87005H2-1558
87005,0,87005H0-1536,Wissenschaftsstadt,0,"",87005H0-0809
87005,2,87005R2-1437,Wiley,1,"",87005R2-1233
87005,2,87005R2-1417,Wiley,1,"",87005R2-1233
87005,3,87005H3-1621,Wissenschaftsstadt,0,"",87005H0-0809
87005,0,87005R0-1217,Wiley,1,"",87005R2-1233
87005,2,87005H2-1738,Wissenschaftsstadt,0,"",87005H2-1558
87005,3,87005H3-1038,Wissenschaftsstadt,0,"",87005H0-0809
87005,2,87005H2-1728,Wissenschaftsstadt,0,"",87005H0-0809
87005,3,87005H3-0938,Wissenschaftsstadt,0,"",87005H0-0809
87005,2,87005H2-1036,Wissenschaftsstadt,0,"",87005H2-1558
87005,0,87005R0-1647,Ludwigsfeld,1,"",87005R3-1931
87005,3,87005H3-1206,Wissenschaftsstadt,0,"",87005H2-1558
87005,3,87005R3-1601,Ludwigsfeld,1,"",87005R3-1931
87005,0,87005R0-1357,Wiley,1,"",87005R2-1233
87005,3,87005H3-2310,Wissenschaftsstadt,0,"",87005H0-2408
87005,3,87005R3-1231,Ludwigsfeld,1,"",87005R3-1931
87005,0,87005R0-1637,Wiley,1,"",87005R2-1233
87005,3,87005H3-1936,Wissenschaftsstadt,0,"",87005H2-1558
87005,0,87005H0-1920,Wissenschaftsstadt,0,"",87005H0-0809
87005,0,87005R0-1617,Wiley,1,"",87005R2-1233
87005,3,87005R3-0832,Ludwigsfeld,1,"",87005R3-1931
87005,0,87005H0-1834,Wissenschaftsstadt,0,"",87005H0-0809
87005,2,87005H2-2340,Wissenschaftsstadt,0,"",87005H0-2408
87005,0,87005H0-1008,Wissenschaftsstadt,0,"",87005H0-0809
87005,0,87005R0-1627,Ludwigsfeld,1,"",87005R3-1931
87005,2,87005H2-2023,Wissenschaftsstadt,0,"",87005H0-1918
87005,0,87005R0-1337,Wiley,1,"",87005R2-1233
87005,0,87005R0-1317,Wiley,1,"",87005R2-1233
87005,0,87005H0-1144,Wissenschaftsstadt,0,"",87005H2-1558
87005,0,87005H0-1304,Wissenschaftsstadt,0,"",87005H2-1558
87005,2,87005H2-1021,Wissenschaftsstadt,0,"",87005H0-0809
87005,3,87005R3-1801,Ludwigsfeld,1,"",87005R3-1931
87005,0,87005R0-0737,Wiley,1,"",87005R2-1233
87005,3,87005H3-1008,Wissenschaftsstadt,0,"",87005H0-0809
87005,2,87005H2-1848,Wissenschaftsstadt,0,"",87005H0-0809
87005,2,87005H2-0804,Wissenschaftsstadt,0,"",87005H0-0809
87005,2,87005H2-1236,Wissenschaftsstadt,0,"",87005H2-1558
87005,2,87005R2-1001,Ludwigsfeld,1,"",87005R3-1931
87005,0,87005H0-1228,Wissenschaftsstadt,0,"",87005H0-0809
87005,0,87005H0-1248,Wissenschaftsstadt,0,"",87005H0-0809
87005,3,87005H3-2138,Wissenschaftsstadt,0,"",87005H0-0809
87005,3,87005H3-1906,Wissenschaftsstadt,0,"",87005H2-1558
87005,2,87005R2-1425,Ludwigsfeld,1,"",87005R3-1931
87005,0,87005H0-1324,Wissenschaftsstadt,0,"",87005H2-1558
87005,Fb,87005H3-2340,Wissenschaftsstadt,0,"",87005H0-0809
87005,3,87005R3-1002,Ludwigsfeld,1,"",87005R3-1931
87005,0,87005H0-1238,Wissenschaftsstadt,0,"",87005H2-1558
87005,0,87005R0-2232,Ludwigsfeld,1,"",87005R3-1931
87005,2,87005H2-1638,Wissenschaftsstadt,0,"",87005H2-1558
87005,0,87005R0-1345,Ludwigsfeld,1,"",87005R3-1931
87005,0,87005R0-1017,Wiley,1,"",87005R2-1233
87005,2,87005H2-1648,Wissenschaftsstadt,0,"",87005H0-0809
87005,3,87005R3-1348,Wiley,1,"",87005R2-1233
87005,2,87005H2-1238,Wissenschaftsstadt,0,"",87005H0-0809
87005,3,87005R3-1201,Ludwigsfeld,1,"",87005R3-1931
87005,2,87005H2-0851,Wissenschaftsstadt,0,"",87005H0-0809
87005,0,87005R0-0653,Ludwigsfeld,1,"",87005R0-0653
87005,3,87005H3-1236,Wissenschaftsstadt,0,"",87005H2-1558
87005,3,87005R3-0830,Wiley,1,"",87005R2-0630
87005,0,87005R0-1931,Ludwigsfeld,1,"",87005R3-1931
87005,3,87005R3-2001,Ludwigsfeld,1,"",87005R3-1931
87005,0,87005R0-0725,Ludwigsfeld,1,"",87005R3-1931
87005,2,87005H2-0708,Wissenschaftsstadt,0,"",87005H0-0809
87005,2,87005R2-1617,Wiley,1,"",87005R2-1233
87005,2,87005R2-1031,Ludwigsfeld,1,"",87005R3-1931
87005,0,87005H0-1736,Wissenschaftsstadt,0,"",87005H0-0809
87005,2,87005H2-2140,Wissenschaftsstadt,0,"",87005H0-2408
87005,2,87005H2-2021,Wissenschaftsstadt,0,"",87005H2-2406
87005,0,87005R0-1325,Ludwigsfeld,1,"",87005R3-1931
87005,2,87005H2-0802,Wissenschaftsstadt,0,"",87005H2-1558
87005,0,87005R0-1305,Ludwigsfeld,1,"",87005R3-1931
87005,3,87005R3-0632,Ludwigsfeld,1,"",87005R3-1931
87005,3,87005H3-1636,Wissenschaftsstadt,0,"",87005H2-1558
87005,2,87005R2-0754,Wiley,1,"",87005R3-1110
87005,0,87005R0-2230,Wiley,1,"",87005R2-0630
87014,0,87014H0-1401,Kuhberg,0,"",87014H0-1731
87014,0,87014H0-0501,Kuhberg,0,"",87014H0-1731
87014,0,87014R0-1359,"Wiblingen (Pranger)",1,"",87014R0-1459
87014,0,87014R0-1159,"Wiblingen (Pranger)",1,"",87014R0-1459
87014,0,87014R0-1559,"Wiblingen (Pranger)",1,"",87014R0-1459
87014,0,87014H0-1301,Kuhberg,0,"",87014H0-1731
87014,0,87014H0-0601,Kuhberg,0,"",87014H0-1731
87014,0,87014H0-0531,Kuhberg,0,"",87014H0-1731
87014,0,87014H0-1501,Kuhberg,0,"",87014H0-1731
87014,0,87014R0-1729,"Wiblingen (Pranger)",1,"",87014R0-1459
87014,0,87014H0-1601,Kuhberg,0,"",87014H0-1731
87014,0,87014H0-1231,Kuhberg,0,"",87014H0-1731
87014,0,87014H0-0728,Kuhberg,0,"",87014H0-1731
87014,0,87014H0-0658,Kuhberg,0,"",87014H0-1731
87014,0,87014R0-1429,"Wiblingen (Pranger)",1,"",87014R0-1459
87014,0,87014H0-1331,Kuhberg,0,"",87014H0-1731
87014,0,87014H0-0758,Kuhberg,0,"",87014H0-1731
87014,0,87014R0-1229,"Wiblingen (Pranger)",1,"",87014R0-1459
87014,0,87014H0-0831,Kuhberg,0,"",87014H0-1731
87014,0,87014R0-0529,"Wiblingen (Pranger)",1,"",87014R0-1459
87014,0,87014R0-1329,"Wiblingen (Pranger)",1,"",87014R0-1459
87014,0,87014H0-1201,Kuhberg,0,"",87014H0-1731
87014,0,87014H0-0719,Kuhberg,0,"",87014H0-0719
87014,0,87014H0-1531,Kuhberg,0,"",87014H0-1731
87014,0,87014H0-1731,Kuhberg,0,"",87014H0-1731
87014,0,87014R0-1259,"Wiblingen (Pranger)",1,"",87014R0-1459
87014,0,87014R0-0759,"Wiblingen (Pranger)",1,"",87014R0-1459
87014,0,87014R0-1459,"Wiblingen (Pranger)",1,"",87014R0-1459
87014,0,87014R0-1629,"Wiblingen (Pranger)",1,"",87014R0-1459
87014,0,87014R0-0629,"Wiblingen (Pranger)",1,"",87014R0-1459
87014,0,87014R0-0659,"Wiblingen (Pranger)",1,"",87014R0-1459
87014,0,87014H0-0631,Kuhberg,0,"",87014H0-1731
87014,0,87014R0-0559,"Wiblingen (Pranger)",1,"",87014R0-1459
87014,0,87014H0-1701,Kuhberg,0,"",87014H0-1731
87014,0,87014R0-1759,"Wiblingen (Pranger)",1,"",87014R0-1459
87014,0,87014R0-1529,"Wiblingen (Pranger)",1,"",87014R0-1459
87014,0,87014R0-0729,"Wiblingen (Pranger)",1,"",87014R0-1459
87014,0,87014H0-1431,Kuhberg,0,"",87014H0-1731
87014,0,87014R0-1659,"Wiblingen (Pranger)",1,"",87014R0-1459
87014,0,87014H0-1631,Kuhberg,0,"",87014H0-1731
87004,0,87004H0-1728,"Böfingen Süd",0,"",87004H3-1845
87004,2,87004H2-1428,"Böfingen Süd",0,"",87004H3-1845
87004,2,87004R2-1635,Grimmelfingen,1,"",87004R2-0912
87004,2,87004H2-1215,"Böfingen Süd",0,"",87004H3-1845
87004,0,87004R0-1235,Grimmelfingen,1,"",87004R2-0912
87004,0,87004R0-1912,Grimmelfingen,1,"",87004R2-0912
87004,2,87004R2-2227,Grimmelfingen,1,"",87004R3-1957
87004,2,87004R2-0927,Grimmelfingen,1,"",87004R3-1957
87004,0,87004H0-2323,"Böfingen Süd",0,"",87004H0-0608
87004,2,87004R2-0957,Grimmelfingen,1,"",87004R3-1957
87004,0,87004H0-1448,"Böfingen Süd",0,"",87004H3-1845
87004,0,87004H0-1853,"Böfingen Süd",0,"",87004H0-0608
87004,3,87004H3-1323,"Böfingen Süd",0,"",87004H0-0608
87004,0,87004H0-1111,"Böfingen Süd",0,"",87004H0-0608
87004,2,87004R2-1235,Grimmelfingen,1,"",87004R2-0912
87004,0,87004R0-0703,Kuhberg,1,"",87004R0-0731
87004,0,87004R0-1135,Grimmelfingen,1,"",87004R2-0912
87004,2,87004R2-1655,Grimmelfingen,1,"",87004R2-0912
87004,3,87004R3-1612,Grimmelfingen,1,"",87004R2-0912
87004,2,87004H2-1448,"Böfingen Süd",0,"",87004H3-1845
87004,0,87004R0-2012,Grimmelfingen,1,"",87004R2-0912
87004,0,87004H0-1708,"Böfingen Süd",0,"",87004H3-1845
87004,0,87004H0-1051,"Böfingen Süd",0,"",87004H0-0608
87004,2,87004H2-1728,"Böfingen Süd",0,"",87004H3-1845
87004,0,87004H0-2353,"Böfingen Süd",0,"",87004H0-0608
87004,0,87004H0-1748,"Böfingen Süd",0,"",87004H3-1845
87004,3,87004R3-1642,Grimmelfingen,1,"",87004R2-0912
87004,0,87004R0-0542,Grimmelfingen,1,"",87004R2-0912
87004,0,87004R0-2027,Grimmelfingen,1,"",87004R3-1957
87004,0,87004R0-0704,Grimmelfingen,1,"",87004R3-1957
87004,3,87004R3-1542,Grimmelfingen,1,"",87004R2-0912
87004,2,87004H2-1748,"Böfingen Süd",0,"",87004H3-1845
87004,3,87004R3-1957,Grimmelfingen,1,"",87004R3-1957
87004,0,87004H0-0708,"Böfingen Süd",0,"",87004H3-1845
87004,2,87004H2-1848,"Böfingen Süd",0,"",87004H3-1845
87004,0,87004H0-0651,"Böfingen Süd",0,"",87004H0-0608
87004,3,87004H3-1315,"Böfingen Süd",0,"",87004H3-1845
87004,0,87004H0-1831,"Böfingen Süd",0,"",87004H0-0608
87004,0,87004H0-1028,"Böfingen Süd",0,"",87004H3-1845
87004,Fb,87004R3-2427,Grimmelfingen,1,"",87004R3-1957
87004,0,87004R0-1205,Grimmelfingen,1,"",87004R3-1957
87004,0,87004R0-1845,Grimmelfingen,1,"",87004R3-1957
87004,3,87004R3-1342,Grimmelfingen,1,"",87004R2-0912
87004,2,87004R2-2127,Grimmelfingen,1,"",87004R3-1957
87004,3,87004H3-1653,"Böfingen Süd",0,"",87004H0-0608
87004,2,87004H2-0953,"Böfingen Süd",0,"",87004H0-0608
87004,3,87004R3-1557,Grimmelfingen,1,"",87004R3-1957
87004,0,87004R0-1835,Grimmelfingen,1,"",87004R2-0912
87004,0,87004R0-0705,Kuhberg,1,"",87004R0-0731
87004,3,87004H3-1053,"Böfingen Süd",0,"",87004H0-0608
87004,2,87004R2-2327,Grimmelfingen,1,"",87004R3-1957
87004,0,87004H0-1128,"Böfingen Süd",0,"",87004H3-1845
87004,0,87004R0-1535,Grimmelfingen,1,"",87004R2-0912
87004,0,87004R0-1025,Grimmelfingen,1,"",87004R3-1957
87004,0,87004R0-2057,Grimmelfingen,1,"",87004R3-1957
87004,2,87004H2-1045,"Böfingen Süd",0,"",87004H3-1845
87004,2,87004H2-1221,"Böfingen Süd",0,"",87004H0-0608
87004,0,87004R0-1015,Grimmelfingen,1,"",87004R2-0912
87004,2,87004H2-0453,"Böfingen Süd",0,"",87004H0-0608
87004,2,87004H2-2323,"Böfingen Süd",0,"",87004H0-0608
87004,2,87004H2-0553,"Böfingen Süd",0,"",87004H0-0608
87004,3,87004R3-1242,Grimmelfingen,1,"",87004R2-0912
87004,3,87004H3-1345,"Böfingen Süd",0,"",87004H3-1845
87004,0,87004R0-1555,Grimmelfingen,1,"",87004R2-0912
87004,2,87004H2-0753,"Böfingen Süd",0,"",87004H0-0608
87004,0,87004R0-1005,Grimmelfingen,1,"",87004R3-1957
87004,0,87004R0-1145,Grimmelfingen,1,"",87004R3-1957
87004,2,87004R2-1645,Grimmelfingen,1,"",87004R3-1957
87004,3,87004H3-1253,"Böfingen Süd",0,"",87004H0-0608
87004,2,87004R2-1505,Grimmelfingen,1,"",87004R3-1957
87004,2,87004R2-1805,Grimmelfingen,1,"",87004R3-1957
87004,3,87004R3-1657,Grimmelfingen,1,"",87004R3-1957
87004,0,87004R0-0512,Grimmelfingen,1,"",87004R2-0912
87004,0,87004R0-1245,Grimmelfingen,1,"",87004R3-1957
87004,0,87004R0-1857,Grimmelfingen,1,"",87004R3-1957
87004,0,87004H0-0553,"Böfingen Süd",0,"",87004H0-0608
87004,3,87004H3-0523,"Böfingen Süd",0,"",87004H0-0608
87004,0,87004H0-1011,"Böfingen Süd",0,"",87004H0-0608
87004,0,87004R0-1225,Grimmelfingen,1,"",87004R3-1957
87004,0,87004H0-1631,"Böfingen Süd",0,"",87004H0-0608
87004,0,87004R0-1125,Grimmelfingen,1,"",87004R3-1957
87004,3,87004R3-1742,Grimmelfingen,1,"",87004R2-0912
87004,2,87004R2-1815,Grimmelfingen,1,"",87004R2-0912
87004,0,87004H0-1331,"Böfingen Süd",0,"",87004H0-0608
87004,2,87004R2-1835,Grimmelfingen,1,"",87004R2-0912
87004,3,87004R3-1627,Grimmelfingen,1,"",87004R3-1957
87004,2,87004H2-1053,"Böfingen Süd",0,"",87004H0-0608
87004,2,87004R2-1845,Grimmelfingen,1,"",87004R3-1957
87004,2,87004H2-1648,"Böfingen Süd",0,"",87004H3-1845
87004,2,87004H2-1611,"Böfingen Süd",0,"",87004H0-0608
87004,2,87004R2-1825,Grimmelfingen,1,"",87004R3-1957
87004,2,87004H2-1238,"Böfingen Süd",0,"",87004H3-1845
87004,2,87004R2-1435,Grimmelfingen,1,"",87004R2-0912
87004,0,87004H0-1431,"Böfingen Süd",0,"",87004H0-0608
87004,3,87004H3-1715,"Böfingen Süd",0,"",87004H3-1845
87004,3,87004R3-1357,Grimmelfingen,1,"",87004R3-1957
87004,3,87004R3-1812,Grimmelfingen,1,"",87004R2-0912
87004,3,87004R3-2057,Grimmelfingen,1,"",87004R3-1957
87004,2,87004H2-0745,"Böfingen Süd",0,"",87004H3-1845
87004,3,87004H3-1353,"Böfingen Süd",0,"",87004H0-0608
87004,2,87004R2-1445,Grimmelfingen,1,"",87004R3-1957
87004,2,87004H2-1023,"Böfingen Süd",0,"",87004H0-0608
87004,2,87004H2-2353,"Böfingen Süd",0,"",87004H0-0608
87004,0,87004H0-0438,"Böfingen Süd",0,"",87004H0-0608
87004,0,87004H0-0908,"Böfingen Süd",0,"",87004H3-1845
87004,2,87004R2-1057,Grimmelfingen,1,"",87004R3-1957
87004,0,87004R0-1755,Grimmelfingen,1,"",87004R2-0912
87004,2,87004R2-1027,Grimmelfingen,1,"",87004R3-1957
87004,3,87004R3-0957,Grimmelfingen,1,"",87004R3-1957
87004,0,87004R0-0701,Kuhberg,1,"",87004R0-0701
87004,2,87004R2-1545,Grimmelfingen,1,"",87004R3-1957
